Index	Dataset	ID	Keywords	Question	Skip	Generated query ID	Query tree height	Query tree max width	Result	True positives	False positives	False negatives	Precision	Recall	Time
local_english_dbpedia_syn	qald-7-train-multilingual.json	84	highest budget, film, Tim Burton	Which of Tim Burton's films had the highest budget?	yes
local_english_dbpedia_syn	qald-7-train-multilingual.json	85	Breaking Bad, episodes, more than, Game of Thrones	Does Breaking Bad have more episodes than Game of Thrones?	yes
local_english_dbpedia_syn	qald-7-train-multilingual.json	86	person, nickname, Rodzilla	Who was called Rodzilla?	yes
local_english_dbpedia_syn	qald-7-train-multilingual.json	87	Natalie Portman, born, United States	Was Natalie Portman born in the United States?	yes
local_english_dbpedia_syn	qald-7-train-multilingual.json	88	Elvis Presley, grandchildren	Give me the grandchildren of Elvis Presley.	no	-			No answer	0	0	1	NaN	0,0000	2,60
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q0	2	5	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q1	2	2	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q2	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q3	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q4	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q5	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q6	2	2	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q7	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q8	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q9	2	2	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q10	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q11	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q12	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q13	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q14	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q15	2	2	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q16	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q17	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q18	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q19	2	7	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q20	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q21	2	2	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q22	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q23	2	6	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q24	2	1	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q25	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q26	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q27	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q28	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q29	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q30	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q31	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q32	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q33	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q34	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q35	2	2	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q36	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q37	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q38	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q39	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q40	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q41	2	2	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q42	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q43	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q44	2	2	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q45	2	2	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q46	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q47	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q48	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q49	2	6	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q50	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q51	2	6	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q52	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q53	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q54	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q55	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q56	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q57	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q58	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q59	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q60	2	2	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q61	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q62	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q63	2	2	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q64	2	2	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q65	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q66	2	2	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q67	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q68	2	2	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q69	2	2	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q70	2	2	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q71	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q72	2	6	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q73	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q74	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q75	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q76	2	2	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q77	2	2	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q78	2	7	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q79	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q80	2	2	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q81	2	2	Correct answer	1	0	0	1,0000	1,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q82	2	2	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q83	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q84	2	11	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q85	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q86	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q87	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q88	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q89	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q90	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q91	2	2	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q92	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q93	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q94	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q95	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q96	2	2	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q97	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q98	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q99	2	2	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q100	2	6	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q101	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q102	2	2	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q103	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q104	2	2	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q105	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q106	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q107	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q108	2	4	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q109	2	3	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q110	2	6	No answer	0	0	1	NaN	0,0000	234396896,00
local_english_dbpedia_syn	qald-7-train-multilingual.json	89	movies, starring, Mickey Rourke, directed, Guy Ritchie	Which movies starring Mickey Rourke were directed by Guy Ritchie?	no	c89_q111	2	2	No answer	0	0	1	NaN	0,0000	234396896,00
